GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11
Id,Id2,Geography,Estimate; Total:,Estimate; Households with one or more people 65 years and over:,Estimate; Households with one or more people 65 years and over: - 1-person household,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household:,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household: - Family households,Estimate; Households with one or more people 65 years and over: - 2-or-more-person household: - Nonfamily households,Estimate; Households with no people 65 years and over:,Estimate; Households with no people 65 years and over: - 1-person households,Estimate; Households with no people 65 years and over: - 2-or-more-person household:,Estimate; Households with no people 65 years and over: - 2-or-more-person household: - Family households,Estimate; Households with no people 65 years and over: - 2-or-more-person household: - Nonfamily households
1500000US131210113013,131210000000,Block Group 3 Census Tract 113.01 Fulton County Georgia,129,62,7,55,55,0,67,28,39,39,0
1500000US131210113014,131210000000,Block Group 4 Census Tract 113.01 Fulton County Georgia,346,84,30,54,44,10,262,104,158,158,0
1500000US131210113015,131210000000,Block Group 5 Census Tract 113.01 Fulton County Georgia,275,113,64,49,49,0,162,58,104,93,11
1500000US131210113016,131210000000,Block Group 6 Census Tract 113.01 Fulton County Georgia,290,106,39,67,67,0,184,72,112,102,10
1500000US131210113031,131210000000,Block Group 1 Census Tract 113.03 Fulton County Georgia,1536,268,44,224,224,0,1268,573,695,606,89
1500000US131210113032,131210000000,Block Group 2 Census Tract 113.03 Fulton County Georgia,449,121,67,54,54,0,328,94,234,234,0
1500000US131210113033,131210000000,Block Group 3 Census Tract 113.03 Fulton County Georgia,202,72,12,60,48,12,130,49,81,81,0
1500000US131210113034,131210000000,Block Group 4 Census Tract 113.03 Fulton County Georgia,201,105,46,59,59,0,96,10,86,86,0
1500000US131210113035,131210000000,Block Group 5 Census Tract 113.03 Fulton County Georgia,1001,142,39,103,103,0,859,185,674,620,54
1500000US131210113051,131210000000,Block Group 1 Census Tract 113.05 Fulton County Georgia,426,87,48,39,39,0,339,195,144,108,36
1500000US131210113052,131210000000,Block Group 2 Census Tract 113.05 Fulton County Georgia,662,65,15,50,50,0,597,207,390,321,69
1500000US131210113053,131210000000,Block Group 3 Census Tract 113.05 Fulton County Georgia,553,38,10,28,28,0,515,192,323,323,0
1500000US131210113061,131210000000,Block Group 1 Census Tract 113.06 Fulton County Georgia,551,19,11,8,8,0,532,208,324,237,87
1500000US131210113062,131210000000,Block Group 2 Census Tract 113.06 Fulton County Georgia,384,127,37,90,73,17,257,42,215,204,11
1500000US131210114051,131210000000,Block Group 1 Census Tract 114.05 Fulton County Georgia,763,157,66,91,82,9,606,170,436,331,105
1500000US131210114052,131210000000,Block Group 2 Census Tract 114.05 Fulton County Georgia,522,78,36,42,42,0,444,125,319,319,0
1500000US131210114053,131210000000,Block Group 3 Census Tract 114.05 Fulton County Georgia,692,128,74,54,54,0,564,154,410,384,26
1500000US131210114054,131210000000,Block Group 4 Census Tract 114.05 Fulton County Georgia,1033,91,21,70,70,0,942,470,472,410,62
1500000US131210114101,131210000000,Block Group 1 Census Tract 114.10 Fulton County Georgia,861,324,17,307,292,15,537,43,494,477,17
1500000US131210114102,131210000000,Block Group 2 Census Tract 114.10 Fulton County Georgia,863,219,60,159,159,0,644,150,494,453,41
1500000US131210114103,131210000000,Block Group 3 Census Tract 114.10 Fulton County Georgia,849,219,78,141,141,0,630,166,464,464,0
1500000US131210114111,131210000000,Block Group 1 Census Tract 114.11 Fulton County Georgia,1173,234,98,136,136,0,939,442,497,440,57
1500000US131210114112,131210000000,Block Group 2 Census Tract 114.11 Fulton County Georgia,355,130,0,130,130,0,225,34,191,191,0
1500000US131210114113,131210000000,Block Group 3 Census Tract 114.11 Fulton County Georgia,806,52,33,19,19,0,754,146,608,518,90
1500000US131210114114,131210000000,Block Group 4 Census Tract 114.11 Fulton County Georgia,335,204,34,170,170,0,131,0,131,131,0
1500000US131210114115,131210000000,Block Group 5 Census Tract 114.11 Fulton County Georgia,356,49,0,49,49,0,307,61,246,246,0
1500000US131210114121,131210000000,Block Group 1 Census Tract 114.12 Fulton County Georgia,1397,187,55,132,132,0,1210,367,843,811,32
1500000US131210114122,131210000000,Block Group 2 Census Tract 114.12 Fulton County Georgia,866,98,57,41,28,13,768,272,496,444,52
1500000US131210114123,131210000000,Block Group 3 Census Tract 114.12 Fulton County Georgia,1103,83,27,56,56,0,1020,197,823,703,120
1500000US131210114141,131210000000,Block Group 1 Census Tract 114.14 Fulton County Georgia,764,54,38,16,16,0,710,216,494,470,24
1500000US131210114142,131210000000,Block Group 2 Census Tract 114.14 Fulton County Georgia,361,27,0,27,27,0,334,0,334,334,0
1500000US131210114143,131210000000,Block Group 3 Census Tract 114.14 Fulton County Georgia,676,116,11,105,105,0,560,68,492,492,0
1500000US131210114144,131210000000,Block Group 4 Census Tract 114.14 Fulton County Georgia,1175,78,14,64,64,0,1097,441,656,515,141
1500000US131210114161,131210000000,Block Group 1 Census Tract 114.16 Fulton County Georgia,774,222,97,125,125,0,552,79,473,460,13
1500000US131210114162,131210000000,Block Group 2 Census Tract 114.16 Fulton County Georgia,910,255,78,177,177,0,655,166,489,450,39
1500000US131210114163,131210000000,Block Group 3 Census Tract 114.16 Fulton County Georgia,402,82,53,29,29,0,320,67,253,253,0
1500000US131210114171,131210000000,Block Group 1 Census Tract 114.17 Fulton County Georgia,465,187,93,94,94,0,278,88,190,179,11
1500000US131210114172,131210000000,Block Group 2 Census Tract 114.17 Fulton County Georgia,678,428,311,117,107,10,250,38,212,212,0
1500000US131210114173,131210000000,Block Group 3 Census Tract 114.17 Fulton County Georgia,606,130,62,68,68,0,476,142,334,317,17
1500000US131210114174,131210000000,Block Group 4 Census Tract 114.17 Fulton County Georgia,255,70,16,54,47,7,185,11,174,162,12
1500000US131210114181,131210000000,Block Group 1 Census Tract 114.18 Fulton County Georgia,380,78,40,38,38,0,302,29,273,273,0
1500000US131210114182,131210000000,Block Group 2 Census Tract 114.18 Fulton County Georgia,274,69,0,69,69,0,205,83,122,104,18
1500000US131210114183,131210000000,Block Group 3 Census Tract 114.18 Fulton County Georgia,393,95,13,82,82,0,298,109,189,189,0
1500000US131210114184,131210000000,Block Group 4 Census Tract 114.18 Fulton County Georgia,1229,458,148,310,293,17,771,122,649,637,12
1500000US131210114191,131210000000,Block Group 1 Census Tract 114.19 Fulton County Georgia,588,207,35,172,172,0,381,117,264,225,39
1500000US131210114192,131210000000,Block Group 2 Census Tract 114.19 Fulton County Georgia,760,263,129,134,134,0,497,248,249,249,0
1500000US131210114193,131210000000,Block Group 3 Census Tract 114.19 Fulton County Georgia,1048,361,286,75,75,0,687,229,458,458,0
1500000US131210114201,131210000000,Block Group 1 Census Tract 114.20 Fulton County Georgia,527,33,21,12,12,0,494,214,280,223,57
1500000US131210114202,131210000000,Block Group 2 Census Tract 114.20 Fulton County Georgia,1054,32,0,32,32,0,1022,273,749,666,83
1500000US131210114203,131210000000,Block Group 3 Census Tract 114.20 Fulton County Georgia,566,36,11,25,25,0,530,50,480,434,46
1500000US131210114211,131210000000,Block Group 1 Census Tract 114.21 Fulton County Georgia,1035,132,56,76,76,0,903,334,569,552,17
1500000US131210114212,131210000000,Block Group 2 Census Tract 114.21 Fulton County Georgia,507,11,0,11,11,0,496,119,377,253,124
1500000US131210114221,131210000000,Block Group 1 Census Tract 114.22 Fulton County Georgia,1218,221,136,85,85,0,997,196,801,733,68
1500000US131210114222,131210000000,Block Group 2 Census Tract 114.22 Fulton County Georgia,437,43,0,43,43,0,394,127,267,211,56
1500000US131210114231,131210000000,Block Group 1 Census Tract 114.23 Fulton County Georgia,393,44,15,29,20,9,349,66,283,268,15
1500000US131210114232,131210000000,Block Group 2 Census Tract 114.23 Fulton County Georgia,559,175,13,162,162,0,384,6,378,369,9
1500000US131210114233,131210000000,Block Group 3 Census Tract 114.23 Fulton County Georgia,571,102,66,36,36,0,469,136,333,333,0
1500000US131210114234,131210000000,Block Group 4 Census Tract 114.23 Fulton County Georgia,251,44,9,35,35,0,207,25,182,173,9
1500000US131210114241,131210000000,Block Group 1 Census Tract 114.24 Fulton County Georgia,1207,310,143,167,167,0,897,152,745,708,37
1500000US131210114242,131210000000,Block Group 2 Census Tract 114.24 Fulton County Georgia,968,263,115,148,148,0,705,190,515,417,98
1500000US131210114251,131210000000,Block Group 1 Census Tract 114.25 Fulton County Georgia,677,97,14,83,83,0,580,0,580,580,0
1500000US131210114252,131210000000,Block Group 2 Census Tract 114.25 Fulton County Georgia,920,140,18,122,122,0,780,58,722,722,0
1500000US131210114253,131210000000,Block Group 3 Census Tract 114.25 Fulton County Georgia,640,159,17,142,142,0,481,42,439,439,0
1500000US131210114261,131210000000,Block Group 1 Census Tract 114.26 Fulton County Georgia,733,84,7,77,77,0,649,88,561,549,12
1500000US131210114271,131210000000,Block Group 1 Census Tract 114.27 Fulton County Georgia,859,121,46,75,75,0,738,136,602,548,54
1500000US131210114272,131210000000,Block Group 2 Census Tract 114.27 Fulton County Georgia,1020,164,110,54,54,0,856,174,682,561,121
1500000US131210114273,131210000000,Block Group 3 Census Tract 114.27 Fulton County Georgia,1076,323,163,160,160,0,753,140,613,588,25
1500000US131210115031,131210000000,Block Group 1 Census Tract 115.03 Fulton County Georgia,621,48,17,31,31,0,573,15,558,558,0
1500000US131210115032,131210000000,Block Group 2 Census Tract 115.03 Fulton County Georgia,570,176,15,161,161,0,394,77,317,317,0
1500000US131210115033,131210000000,Block Group 3 Census Tract 115.03 Fulton County Georgia,1913,377,110,267,267,0,1536,217,1319,1272,47
1500000US131210115041,131210000000,Block Group 1 Census Tract 115.04 Fulton County Georgia,1157,206,14,192,192,0,951,102,849,833,16
1500000US131210115042,131210000000,Block Group 2 Census Tract 115.04 Fulton County Georgia,801,111,30,81,81,0,690,103,587,571,16
1500000US131210115043,131210000000,Block Group 3 Census Tract 115.04 Fulton County Georgia,1080,164,0,164,164,0,916,32,884,824,60
1500000US131210115044,131210000000,Block Group 4 Census Tract 115.04 Fulton County Georgia,1012,230,59,171,171,0,782,16,766,766,0
1500000US131210115051,131210000000,Block Group 1 Census Tract 115.05 Fulton County Georgia,860,198,53,145,145,0,662,23,639,639,0
1500000US131210115052,131210000000,Block Group 2 Census Tract 115.05 Fulton County Georgia,570,111,27,84,84,0,459,21,438,417,21
1500000US131210115061,131210000000,Block Group 1 Census Tract 115.06 Fulton County Georgia,691,175,40,135,135,0,516,50,466,466,0
1500000US131210115062,131210000000,Block Group 2 Census Tract 115.06 Fulton County Georgia,996,222,25,197,182,15,774,153,621,592,29
1500000US131210115063,131210000000,Block Group 3 Census Tract 115.06 Fulton County Georgia,539,122,58,64,64,0,417,43,374,354,20
1500000US131210116101,131210000000,Block Group 1 Census Tract 116.10 Fulton County Georgia,835,176,26,150,150,0,659,20,639,631,8
1500000US131210116102,131210000000,Block Group 2 Census Tract 116.10 Fulton County Georgia,1071,107,0,107,107,0,964,264,700,615,85
1500000US131210116111,131210000000,Block Group 1 Census Tract 116.11 Fulton County Georgia,1259,362,267,95,95,0,897,235,662,606,56
1500000US131210116112,131210000000,Block Group 2 Census Tract 116.11 Fulton County Georgia,527,185,78,107,94,13,342,58,284,273,11
1500000US131210116113,131210000000,Block Group 3 Census Tract 116.11 Fulton County Georgia,1272,385,255,130,117,13,887,199,688,641,47
1500000US131210116121,131210000000,Block Group 1 Census Tract 116.12 Fulton County Georgia,938,350,79,271,271,0,588,70,518,507,11
1500000US131210116122,131210000000,Block Group 2 Census Tract 116.12 Fulton County Georgia,272,218,58,160,160,0,54,0,54,54,0
1500000US131210116131,131210000000,Block Group 1 Census Tract 116.13 Fulton County Georgia,1203,125,0,125,125,0,1078,179,899,851,48
1500000US131210116132,131210000000,Block Group 2 Census Tract 116.13 Fulton County Georgia,892,61,0,61,61,0,831,117,714,703,11
1500000US131210116141,131210000000,Block Group 1 Census Tract 116.14 Fulton County Georgia,1441,110,46,64,64,0,1331,354,977,961,16
1500000US131210116142,131210000000,Block Group 2 Census Tract 116.14 Fulton County Georgia,1716,140,26,114,114,0,1576,253,1323,1303,20
1500000US131210116143,131210000000,Block Group 3 Census Tract 116.14 Fulton County Georgia,2740,517,334,183,183,0,2223,670,1553,1468,85
1500000US131210116151,131210000000,Block Group 1 Census Tract 116.15 Fulton County Georgia,1222,291,37,254,254,0,931,31,900,867,33
1500000US131210116152,131210000000,Block Group 2 Census Tract 116.15 Fulton County Georgia,631,87,16,71,71,0,544,39,505,492,13
1500000US131210116153,131210000000,Block Group 3 Census Tract 116.15 Fulton County Georgia,1433,174,51,123,123,0,1259,218,1041,948,93
1500000US131210116161,131210000000,Block Group 1 Census Tract 116.16 Fulton County Georgia,931,70,32,38,38,0,861,244,617,617,0
1500000US131210116162,131210000000,Block Group 2 Census Tract 116.16 Fulton County Georgia,685,56,56,0,0,0,629,219,410,335,75
1500000US131210116163,131210000000,Block Group 3 Census Tract 116.16 Fulton County Georgia,560,62,35,27,27,0,498,187,311,286,25
1500000US131210116171,131210000000,Block Group 1 Census Tract 116.17 Fulton County Georgia,1048,103,38,65,65,0,945,420,525,525,0
1500000US131210116172,131210000000,Block Group 2 Census Tract 116.17 Fulton County Georgia,1004,452,297,155,137,18,552,192,360,339,21
1500000US131210116173,131210000000,Block Group 3 Census Tract 116.17 Fulton County Georgia,738,44,0,44,44,0,694,18,676,676,0
1500000US131210116181,131210000000,Block Group 1 Census Tract 116.18 Fulton County Georgia,1439,133,81,52,45,7,1306,256,1050,949,101
1500000US131210116191,131210000000,Block Group 1 Census Tract 116.19 Fulton County Georgia,942,53,42,11,11,0,889,210,679,679,0
1500000US131210116192,131210000000,Block Group 2 Census Tract 116.19 Fulton County Georgia,973,55,38,17,17,0,918,337,581,512,69
1500000US131210116193,131210000000,Block Group 3 Census Tract 116.19 Fulton County Georgia,1015,153,31,122,122,0,862,86,776,776,0
1500000US131210116201,131210000000,Block Group 1 Census Tract 116.20 Fulton County Georgia,894,125,29,96,96,0,769,60,709,677,32
1500000US131210116202,131210000000,Block Group 2 Census Tract 116.20 Fulton County Georgia,1396,193,100,93,93,0,1203,75,1128,1088,40
1500000US131210116203,131210000000,Block Group 3 Census Tract 116.20 Fulton County Georgia,850,141,55,86,86,0,709,183,526,515,11
1500000US131210116211,131210000000,Block Group 1 Census Tract 116.21 Fulton County Georgia,458,79,59,20,20,0,379,183,196,190,6
1500000US131210116212,131210000000,Block Group 2 Census Tract 116.21 Fulton County Georgia,734,153,18,135,135,0,581,159,422,422,0
1500000US131210116213,131210000000,Block Group 3 Census Tract 116.21 Fulton County Georgia,1093,81,0,81,81,0,1012,216,796,779,17
1500000US131210116221,131210000000,Block Group 1 Census Tract 116.22 Fulton County Georgia,1106,45,0,45,45,0,1061,55,1006,1006,0
1500000US131210116222,131210000000,Block Group 2 Census Tract 116.22 Fulton County Georgia,1035,193,0,193,193,0,842,105,737,737,0
1500000US131210116223,131210000000,Block Group 3 Census Tract 116.22 Fulton County Georgia,802,108,0,108,108,0,694,15,679,679,0
1500000US131210116231,131210000000,Block Group 1 Census Tract 116.23 Fulton County Georgia,1083,109,83,26,26,0,974,103,871,852,19
1500000US131210116232,131210000000,Block Group 2 Census Tract 116.23 Fulton County Georgia,1557,268,108,160,160,0,1289,99,1190,1190,0
1500000US131210116233,131210000000,Block Group 3 Census Tract 116.23 Fulton County Georgia,446,106,82,24,24,0,340,22,318,318,0
1500000US131210116234,131210000000,Block Group 4 Census Tract 116.23 Fulton County Georgia,1064,62,0,62,62,0,1002,229,773,750,23
1500000US131210116241,131210000000,Block Group 1 Census Tract 116.24 Fulton County Georgia,724,24,0,24,24,0,700,15,685,647,38
1500000US131210116242,131210000000,Block Group 2 Census Tract 116.24 Fulton County Georgia,507,14,0,14,14,0,493,7,486,486,0
1500000US131210116251,131210000000,Block Group 1 Census Tract 116.25 Fulton County Georgia,1182,180,41,139,139,0,1002,355,647,631,16
1500000US131210116252,131210000000,Block Group 2 Census Tract 116.25 Fulton County Georgia,586,67,0,67,67,0,519,0,519,507,12
1500000US131210116253,131210000000,Block Group 3 Census Tract 116.25 Fulton County Georgia,713,95,0,95,95,0,618,16,602,569,33
1500000US131210116261,131210000000,Block Group 1 Census Tract 116.26 Fulton County Georgia,1519,166,104,62,62,0,1353,229,1124,1093,31
1500000US131210116262,131210000000,Block Group 2 Census Tract 116.26 Fulton County Georgia,1211,125,0,125,125,0,1086,142,944,926,18
1500000US131210118001,131210000000,Block Group 1 Census Tract 118 Fulton County Georgia,148,50,38,12,12,0,98,50,48,35,13
1500000US131210118002,131210000000,Block Group 2 Census Tract 118 Fulton County Georgia,794,31,26,5,5,0,763,433,330,114,216
1500000US131210118003,131210000000,Block Group 3 Census Tract 118 Fulton County Georgia,324,0,0,0,0,0,324,145,179,133,46
1500000US131210119001,131210000000,Block Group 1 Census Tract 119 Fulton County Georgia,700,55,27,28,8,20,645,518,127,82,45
1500000US131210119002,131210000000,Block Group 2 Census Tract 119 Fulton County Georgia,848,175,168,7,0,7,673,497,176,79,97
1500000US131210120001,131210000000,Block Group 1 Census Tract 120 Fulton County Georgia,752,46,30,16,16,0,706,498,208,158,50
1500000US131210120002,131210000000,Block Group 2 Census Tract 120 Fulton County Georgia,432,67,35,32,32,0,365,123,242,188,54
1500000US131210123001,131210000000,Block Group 1 Census Tract 123 Fulton County Georgia,305,49,19,30,7,23,256,93,163,126,37
1500000US131210123002,131210000000,Block Group 2 Census Tract 123 Fulton County Georgia,526,136,120,16,16,0,390,211,179,150,29
1500000US131210123003,131210000000,Block Group 3 Census Tract 123 Fulton County Georgia,280,53,27,26,26,0,227,34,193,163,30
1500000US131219800001,131220000000,Block Group 1 Census Tract 9800 Fulton County Georgia,0,0,0,0,0,0,0,0,0,0,0
320M200US1312060,1312060,Atlanta-Sandy Springs-Roswell GA Metro Area; Georgia,1936823,380764,131184,249580,241068,8512,1556059,382110,1173949,1075159,98790
321M200US131206004000,131206000000,Atlanta city; Atlanta-Sandy Springs-Roswell GA Metro Area; Georgia,181681,34047,17738,16309,15255,1054,147634,66513,81121,63436,17685
