GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19
Id,Id2,Geography,Estimate; Total:,Estimate; Male:,Estimate; Male: - Never married,Estimate; Male: - Now married:,Estimate; Male: - Now married: - Married spouse present,Estimate; Male: - Now married: - Married spouse absent:,Estimate; Male: - Now married: - Married spouse absent: - Separated,Estimate; Male: - Now married: - Married spouse absent: - Other,Estimate; Male: - Widowed,Estimate; Male: - Divorced,Estimate; Female:,Estimate; Female: - Never married,Estimate; Female: - Now married:,Estimate; Female: - Now married: - Married spouse present,Estimate; Female: - Now married: - Married spouse absent:,Estimate; Female: - Now married: - Married spouse absent: - Separated,Estimate; Female: - Now married: - Married spouse absent: - Other,Estimate; Female: - Widowed,Estimate; Female: - Divorced
1500000US131210014001,1.31E+11,Block Group 1 Census Tract 14 Fulton County Georgia,1221,773,555,123,113,10,0,10,6,89,448,195,122,106,16,0,16,12,119
1500000US131210014002,1.31E+11,Block Group 2 Census Tract 14 Fulton County Georgia,740,390,184,170,123,47,0,47,36,0,350,148,144,118,26,0,26,7,51
1500000US131210015001,1.31E+11,Block Group 1 Census Tract 15 Fulton County Georgia,875,388,286,81,81,0,0,0,0,21,487,339,76,76,0,0,0,33,39
1500000US131210015002,1.31E+11,Block Group 2 Census Tract 15 Fulton County Georgia,1191,566,159,364,339,25,25,0,0,43,625,177,360,360,0,0,0,44,44
1500000US131210015003,1.31E+11,Block Group 3 Census Tract 15 Fulton County Georgia,799,291,158,112,82,30,13,17,0,21,508,420,77,77,0,0,0,0,11
1500000US131210015004,1.31E+11,Block Group 4 Census Tract 15 Fulton County Georgia,1013,473,250,134,132,2,2,0,46,43,540,290,149,121,28,28,0,17,84
1500000US131210016001,1.31E+11,Block Group 1 Census Tract 16 Fulton County Georgia,2007,1104,831,225,171,54,42,12,13,35,903,555,165,165,0,0,0,20,163
1500000US131210017001,1.31E+11,Block Group 1 Census Tract 17 Fulton County Georgia,1958,1001,602,214,153,61,18,43,36,149,957,567,211,150,61,38,23,19,160
1500000US131210017002,1.31E+11,Block Group 2 Census Tract 17 Fulton County Georgia,839,405,333,55,12,43,16,27,0,17,434,311,24,14,10,0,10,46,53
1500000US131210018001,1.31E+11,Block Group 1 Census Tract 18 Fulton County Georgia,1992,913,694,193,153,40,29,11,13,13,1079,627,291,138,153,65,88,69,92
1500000US131210018002,1.31E+11,Block Group 2 Census Tract 18 Fulton County Georgia,657,345,171,16,0,16,15,1,93,65,312,156,0,0,0,0,0,72,84
1500000US131210018003,1.31E+11,Block Group 3 Census Tract 18 Fulton County Georgia,1005,681,356,145,145,0,0,0,39,141,324,153,141,141,0,0,0,0,30
1500000US131210019001,1.31E+11,Block Group 1 Census Tract 19 Fulton County Georgia,854,495,486,9,6,3,0,3,0,0,359,306,7,7,0,0,0,0,46
1500000US131210019002,1.31E+11,Block Group 2 Census Tract 19 Fulton County Georgia,3363,2077,1609,363,180,183,26,157,0,105,1286,959,212,173,39,20,19,7,108
1500000US131210021001,1.31E+11,Block Group 1 Census Tract 21 Fulton County Georgia,2544,1459,1058,246,132,114,51,63,3,152,1085,581,248,133,115,87,28,31,225
1500000US131210023001,1.31E+11,Block Group 1 Census Tract 23 Fulton County Georgia,273,174,50,69,26,43,10,33,0,55,99,51,25,25,0,0,0,9,14
1500000US131210023002,1.31E+11,Block Group 2 Census Tract 23 Fulton County Georgia,409,235,126,25,14,11,11,0,34,50,174,73,20,14,6,0,6,47,34
1500000US131210023003,1.31E+11,Block Group 3 Census Tract 23 Fulton County Georgia,431,226,149,34,29,5,5,0,11,32,205,57,28,28,0,0,0,71,49
1500000US131210024001,1.31E+11,Block Group 1 Census Tract 24 Fulton County Georgia,832,417,331,57,37,20,0,20,0,29,415,233,82,35,47,40,7,83,17
1500000US131210024002,1.31E+11,Block Group 2 Census Tract 24 Fulton County Georgia,659,339,152,89,37,52,41,11,52,46,320,137,61,37,24,16,8,43,79
1500000US131210025001,1.31E+11,Block Group 1 Census Tract 25 Fulton County Georgia,1141,529,418,43,43,0,0,0,0,68,612,348,130,45,85,85,0,85,49
1500000US131210025002,1.31E+11,Block Group 2 Census Tract 25 Fulton County Georgia,434,301,162,42,10,32,22,10,28,69,133,82,9,9,0,0,0,14,28
1500000US131210026001,1.31E+11,Block Group 1 Census Tract 26 Fulton County Georgia,810,485,388,81,64,17,10,7,0,16,325,213,81,65,16,6,10,0,31
1500000US131210028001,1.31E+11,Block Group 1 Census Tract 28 Fulton County Georgia,3641,1719,1556,114,93,21,15,6,15,34,1922,1685,122,91,31,0,31,26,89
1500000US131210028002,1.31E+11,Block Group 2 Census Tract 28 Fulton County Georgia,338,183,70,39,0,39,35,4,20,54,155,29,23,0,23,23,0,65,38
1500000US131210029001,1.31E+11,Block Group 1 Census Tract 29 Fulton County Georgia,2369,1191,878,192,173,19,10,9,8,113,1178,816,197,181,16,0,16,90,75
1500000US131210030001,1.31E+11,Block Group 1 Census Tract 30 Fulton County Georgia,1251,598,336,179,145,34,14,20,18,65,653,357,152,138,14,14,0,0,144
1500000US131210030002,1.31E+11,Block Group 2 Census Tract 30 Fulton County Georgia,1352,746,381,334,334,0,0,0,0,31,606,169,327,327,0,0,0,35,75
1500000US131210031001,1.31E+11,Block Group 1 Census Tract 31 Fulton County Georgia,764,376,218,137,133,4,4,0,0,21,388,194,136,126,10,10,0,26,32
1500000US131210031002,1.31E+11,Block Group 2 Census Tract 31 Fulton County Georgia,924,465,337,75,71,4,4,0,20,33,459,314,97,73,24,24,0,5,43
1500000US131210032001,1.31E+11,Block Group 1 Census Tract 32 Fulton County Georgia,1980,962,560,254,226,28,27,1,8,140,1018,632,235,204,31,23,8,13,138
1500000US131210035001,1.31E+11,Block Group 1 Census Tract 35 Fulton County Georgia,622,328,207,32,23,9,6,3,0,89,294,255,24,24,0,0,0,7,8
1500000US131210035002,1.31E+11,Block Group 2 Census Tract 35 Fulton County Georgia,1391,944,562,184,72,112,28,84,12,186,447,238,118,70,48,11,37,10,81
1500000US131210036001,1.31E+11,Block Group 1 Census Tract 36 Fulton County Georgia,1257,690,517,64,45,19,14,5,33,76,567,451,50,45,5,5,0,24,42
1500000US131210037001,1.31E+11,Block Group 1 Census Tract 37 Fulton County Georgia,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210038001,1.31E+11,Block Group 1 Census Tract 38 Fulton County Georgia,3745,2219,2086,106,27,79,22,57,6,21,1526,1448,43,27,16,8,8,14,21
1500000US131210039001,1.31E+11,Block Group 1 Census Tract 39 Fulton County Georgia,676,324,218,75,75,0,0,0,18,13,352,57,127,71,56,51,5,32,136
1500000US131210039002,1.31E+11,Block Group 2 Census Tract 39 Fulton County Georgia,600,207,90,48,28,20,20,0,13,56,393,307,45,25,20,20,0,7,34
1500000US131210040001,1.31E+11,Block Group 1 Census Tract 40 Fulton County Georgia,1050,497,288,105,90,15,15,0,16,88,553,138,132,91,41,32,9,113,170
1500000US131210040002,1.31E+11,Block Group 2 Census Tract 40 Fulton County Georgia,450,221,124,67,57,10,10,0,8,22,229,100,85,58,27,27,0,23,21
1500000US131210040003,1.31E+11,Block Group 3 Census Tract 40 Fulton County Georgia,426,238,113,51,37,14,14,0,33,41,188,53,41,36,5,5,0,47,47
1500000US131210041001,1.31E+11,Block Group 1 Census Tract 41 Fulton County Georgia,427,209,159,32,28,4,4,0,0,18,218,166,42,28,14,14,0,7,3
1500000US131210041002,1.31E+11,Block Group 2 Census Tract 41 Fulton County Georgia,525,179,112,44,44,0,0,0,0,23,346,146,87,43,44,0,44,52,61
1500000US131210041003,1.31E+11,Block Group 3 Census Tract 41 Fulton County Georgia,472,226,132,56,56,0,0,0,10,28,246,90,114,59,55,55,0,10,32
1500000US131210042001,1.31E+11,Block Group 1 Census Tract 42 Fulton County Georgia,418,163,146,17,17,0,0,0,0,0,255,63,42,17,25,25,0,38,112
1500000US131210042002,1.31E+11,Block Group 2 Census Tract 42 Fulton County Georgia,1813,710,432,116,28,88,24,64,31,131,1103,585,105,28,77,7,70,208,205
1500000US131210043001,1.31E+11,Block Group 1 Census Tract 43 Fulton County Georgia,1450,49,49,0,0,0,0,0,0,0,1401,1395,6,0,6,0,6,0,0
1500000US131210043002,1.31E+11,Block Group 2 Census Tract 43 Fulton County Georgia,1030,443,353,26,6,20,15,5,3,61,587,456,43,5,38,10,28,5,83
1500000US131210044001,1.31E+11,Block Group 1 Census Tract 44 Fulton County Georgia,1431,527,381,84,58,26,13,13,0,62,904,571,126,38,88,88,0,33,174
1500000US131210048001,1.31E+11,Block Group 1 Census Tract 48 Fulton County Georgia,803,304,237,54,34,20,13,7,6,7,499,227,120,36,84,37,47,86,66
1500000US131210049001,1.31E+11,Block Group 1 Census Tract 49 Fulton County Georgia,1057,411,316,91,64,27,9,18,0,4,646,376,105,62,43,11,32,92,73
1500000US131210049002,1.31E+11,Block Group 2 Census Tract 49 Fulton County Georgia,1058,575,331,178,178,0,0,0,4,62,483,104,256,199,57,51,6,20,103
1500000US131210050001,1.31E+11,Block Group 1 Census Tract 50 Fulton County Georgia,1840,952,560,280,233,47,40,7,16,96,888,374,255,228,27,17,10,53,206
1500000US131210052001,1.31E+11,Block Group 1 Census Tract 52 Fulton County Georgia,1058,596,316,230,200,30,30,0,0,50,462,168,203,201,2,0,2,27,64
1500000US131210052002,1.31E+11,Block Group 2 Census Tract 52 Fulton County Georgia,778,187,32,119,119,0,0,0,0,36,591,374,93,93,0,0,0,10,114
1500000US131210052003,1.31E+11,Block Group 3 Census Tract 52 Fulton County Georgia,2192,1120,688,388,291,97,0,97,7,37,1072,581,319,273,46,0,46,16,156
1500000US131210053001,1.31E+11,Block Group 1 Census Tract 53 Fulton County Georgia,1362,698,471,192,190,2,2,0,0,35,664,416,212,185,27,22,5,0,36
1500000US131210053002,1.31E+11,Block Group 2 Census Tract 53 Fulton County Georgia,905,380,120,190,190,0,0,0,12,58,525,194,200,200,0,0,0,55,76
1500000US131210053003,1.31E+11,Block Group 3 Census Tract 53 Fulton County Georgia,660,333,133,156,156,0,0,0,0,44,327,94,153,153,0,0,0,6,74
1500000US131210055011,1.31E+11,Block Group 1 Census Tract 55.01 Fulton County Georgia,904,514,402,90,38,52,18,34,0,22,390,237,66,37,29,0,29,64,23
1500000US131210055012,1.31E+11,Block Group 2 Census Tract 55.01 Fulton County Georgia,1111,526,319,169,104,65,55,10,20,18,585,334,158,105,53,49,4,31,62
1500000US131210055021,1.31E+11,Block Group 1 Census Tract 55.02 Fulton County Georgia,1917,734,520,154,125,29,29,0,23,37,1183,741,227,122,105,90,15,125,90
1500000US131210057001,1.31E+11,Block Group 1 Census Tract 57 Fulton County Georgia,1372,698,438,112,54,58,47,11,13,135,674,334,136,53,83,41,42,63,141
1500000US131210058001,1.31E+11,Block Group 1 Census Tract 58 Fulton County Georgia,1435,735,521,100,95,5,0,5,27,87,700,446,149,97,52,22,30,66,39
1500000US131210060001,1.31E+11,Block Group 1 Census Tract 60 Fulton County Georgia,416,94,40,45,31,14,0,14,0,9,322,197,54,27,27,13,14,46,25
1500000US131210060002,1.31E+11,Block Group 2 Census Tract 60 Fulton County Georgia,733,342,122,155,118,37,37,0,0,65,391,223,118,114,4,0,4,16,34
1500000US131210060003,1.31E+11,Block Group 3 Census Tract 60 Fulton County Georgia,548,282,149,66,37,29,18,11,0,67,266,64,46,37,9,0,9,49,107
1500000US131210060004,1.31E+11,Block Group 4 Census Tract 60 Fulton County Georgia,631,302,154,84,53,31,9,22,0,64,329,138,61,61,0,0,0,58,72
1500000US131210061001,1.31E+11,Block Group 1 Census Tract 61 Fulton County Georgia,404,258,68,92,6,86,86,0,53,45,146,94,31,6,25,9,16,14,7
1500000US131210061002,1.31E+11,Block Group 2 Census Tract 61 Fulton County Georgia,1034,331,86,125,113,12,0,12,21,99,703,324,128,116,12,0,12,70,181
1500000US131210061003,1.31E+11,Block Group 3 Census Tract 61 Fulton County Georgia,849,383,303,60,54,6,6,0,0,20,466,224,112,51,61,35,26,53,77
1500000US131210061004,1.31E+11,Block Group 4 Census Tract 61 Fulton County Georgia,665,333,239,59,59,0,0,0,0,35,332,151,82,55,27,27,0,27,72
1500000US131210062001,1.31E+11,Block Group 1 Census Tract 62 Fulton County Georgia,697,341,203,96,96,0,0,0,25,17,356,189,114,94,20,5,15,5,48
1500000US131210062002,1.31E+11,Block Group 2 Census Tract 62 Fulton County Georgia,359,187,147,35,23,12,0,12,0,5,172,64,28,22,6,6,0,29,51
1500000US131210063001,1.31E+11,Block Group 1 Census Tract 63 Fulton County Georgia,1095,649,346,178,34,144,41,103,29,96,446,223,82,32,50,50,0,45,96
1500000US131210063002,1.31E+11,Block Group 2 Census Tract 63 Fulton County Georgia,336,184,113,53,40,13,0,13,7,11,152,92,38,38,0,0,0,9,13
1500000US131210064001,1.31E+11,Block Group 1 Census Tract 64 Fulton County Georgia,870,395,237,107,88,19,15,4,4,47,475,261,114,79,35,22,13,24,76
1500000US131210065001,1.31E+11,Block Group 1 Census Tract 65 Fulton County Georgia,597,317,189,119,67,52,52,0,0,9,280,58,70,65,5,0,5,42,110
1500000US131210065002,1.31E+11,Block Group 2 Census Tract 65 Fulton County Georgia,1313,614,313,175,119,56,31,25,32,94,699,394,166,112,54,54,0,80,59
1500000US131210065003,1.31E+11,Block Group 3 Census Tract 65 Fulton County Georgia,563,294,153,114,56,58,0,58,0,27,269,123,102,56,46,0,46,21,23
1500000US131210065004,1.31E+11,Block Group 4 Census Tract 65 Fulton County Georgia,912,449,222,88,62,26,9,17,0,139,463,232,151,63,88,57,31,31,49
1500000US131210066011,1.31E+11,Block Group 1 Census Tract 66.01 Fulton County Georgia,694,301,194,95,85,10,10,0,0,12,393,197,100,85,15,0,15,42,54
1500000US131210066012,1.31E+11,Block Group 2 Census Tract 66.01 Fulton County Georgia,1265,567,377,75,75,0,0,0,16,99,698,409,142,76,66,27,39,71,76
1500000US131210066021,1.31E+11,Block Group 1 Census Tract 66.02 Fulton County Georgia,801,319,210,62,44,18,18,0,18,29,482,314,66,43,23,12,11,28,74
1500000US131210067001,1.31E+11,Block Group 1 Census Tract 67 Fulton County Georgia,581,210,108,44,37,7,7,0,26,32,371,122,75,37,38,21,17,92,82
1500000US131210067002,1.31E+11,Block Group 2 Census Tract 67 Fulton County Georgia,1391,669,307,186,133,53,24,29,85,91,722,286,205,130,75,51,24,93,138
1500000US131210067003,1.31E+11,Block Group 3 Census Tract 67 Fulton County Georgia,1089,520,332,106,90,16,16,0,20,62,569,233,120,90,30,30,0,122,94
1500000US131210068011,1.31E+11,Block Group 1 Census Tract 68.01 Fulton County Georgia,2355,2338,1116,646,0,646,138,508,23,553,17,17,0,0,0,0,0,0,0
1500000US131210068021,1.31E+11,Block Group 1 Census Tract 68.02 Fulton County Georgia,971,214,134,70,43,27,0,27,3,7,757,625,82,41,41,0,41,44,6
1500000US131210069001,1.31E+11,Block Group 1 Census Tract 69 Fulton County Georgia,886,377,146,140,140,0,0,0,0,91,509,315,128,128,0,0,0,26,40
1500000US131210069002,1.31E+11,Block Group 2 Census Tract 69 Fulton County Georgia,1072,575,282,188,96,92,11,81,0,105,497,271,121,98,23,23,0,53,52
1500000US131210069003,1.31E+11,Block Group 3 Census Tract 69 Fulton County Georgia,947,470,246,199,168,31,0,31,5,20,477,182,185,168,17,10,7,12,98
1500000US131210070011,1.31E+11,Block Group 1 Census Tract 70.01 Fulton County Georgia,1958,723,421,173,128,45,14,31,61,68,1235,648,194,121,73,42,31,114,279
1500000US131210070012,1.31E+11,Block Group 2 Census Tract 70.01 Fulton County Georgia,742,409,247,110,94,16,0,16,21,31,333,151,103,94,9,0,9,68,11
1500000US131210070013,1.31E+11,Block Group 3 Census Tract 70.01 Fulton County Georgia,954,320,152,131,115,16,0,16,0,37,634,429,137,112,25,0,25,24,44
1500000US131210070021,1.31E+11,Block Group 1 Census Tract 70.02 Fulton County Georgia,694,236,160,76,69,7,7,0,0,0,458,242,125,67,58,33,25,46,45
1500000US131210070022,1.31E+11,Block Group 2 Census Tract 70.02 Fulton County Georgia,387,158,92,41,26,15,15,0,25,0,229,137,41,25,16,16,0,23,28
1500000US131210070023,1.31E+11,Block Group 3 Census Tract 70.02 Fulton County Georgia,320,250,160,44,44,0,0,0,34,12,70,24,46,40,6,0,6,0,0
1500000US131210070024,1.31E+11,Block Group 4 Census Tract 70.02 Fulton County Georgia,207,55,10,45,24,21,21,0,0,0,152,129,23,23,0,0,0,0,0
1500000US131210071001,1.31E+11,Block Group 1 Census Tract 71 Fulton County Georgia,768,388,197,128,74,54,41,13,5,58,380,163,100,74,26,16,10,68,49
1500000US131210071002,1.31E+11,Block Group 2 Census Tract 71 Fulton County Georgia,770,290,175,73,63,10,0,10,8,34,480,242,116,60,56,17,39,76,46
1500000US131210072001,1.31E+11,Block Group 1 Census Tract 72 Fulton County Georgia,1264,591,362,103,102,1,0,1,41,85,673,363,145,100,45,45,0,44,121
1500000US131210072002,1.31E+11,Block Group 2 Census Tract 72 Fulton County Georgia,259,121,83,21,15,6,6,0,17,0,138,97,13,13,0,0,0,19,9
1500000US131210073001,1.31E+11,Block Group 1 Census Tract 73 Fulton County Georgia,2363,1082,709,224,163,61,47,14,52,97,1281,843,234,153,81,23,58,52,152
1500000US131210073002,1.31E+11,Block Group 2 Census Tract 73 Fulton County Georgia,2255,921,679,137,137,0,0,0,0,105,1334,905,214,136,78,15,63,42,173
1500000US131210073003,1.31E+11,Block Group 3 Census Tract 73 Fulton County Georgia,1447,490,303,97,82,15,15,0,47,43,957,552,179,79,100,18,82,76,150
1500000US131210074001,1.31E+11,Block Group 1 Census Tract 74 Fulton County Georgia,1289,631,409,170,127,43,25,18,9,43,658,282,212,124,88,32,56,67,97
1500000US131210074002,1.31E+11,Block Group 2 Census Tract 74 Fulton County Georgia,1130,493,258,72,35,37,3,34,62,101,637,266,70,37,33,8,25,182,119
1500000US131210075001,1.31E+11,Block Group 1 Census Tract 75 Fulton County Georgia,1086,471,371,34,7,27,14,13,11,55,615,293,149,28,121,95,26,56,117
1500000US131210075002,1.31E+11,Block Group 2 Census Tract 75 Fulton County Georgia,474,273,204,43,43,0,0,0,8,18,201,126,60,43,17,9,8,0,15
1500000US131210075003,1.31E+11,Block Group 3 Census Tract 75 Fulton County Georgia,651,254,69,83,67,16,16,0,9,93,397,143,89,63,26,26,0,87,78
1500000US131210075004,1.31E+11,Block Group 4 Census Tract 75 Fulton County Georgia,600,272,181,51,0,51,0,51,0,40,328,255,22,0,22,11,11,24,27
1500000US131210076021,1.31E+11,Block Group 1 Census Tract 76.02 Fulton County Georgia,527,189,53,90,77,13,11,2,0,46,338,134,95,76,19,11,8,75,34
1500000US131210076022,1.31E+11,Block Group 2 Census Tract 76.02 Fulton County Georgia,739,375,133,168,131,37,37,0,40,34,364,144,132,132,0,0,0,41,47
1500000US131210076023,1.31E+11,Block Group 3 Census Tract 76.02 Fulton County Georgia,807,296,112,158,139,19,19,0,20,6,511,130,194,136,58,58,0,112,75
1500000US131210076031,1.31E+11,Block Group 1 Census Tract 76.03 Fulton County Georgia,1159,478,342,63,50,13,13,0,51,22,681,364,223,54,169,140,29,62,32
1500000US131210076032,1.31E+11,Block Group 2 Census Tract 76.03 Fulton County Georgia,1454,481,298,95,23,72,58,14,34,54,973,586,51,22,29,13,16,208,128
1500000US131210076033,1.31E+11,Block Group 3 Census Tract 76.03 Fulton County Georgia,1051,519,260,182,129,53,35,18,0,77,532,312,176,129,47,12,35,0,44
1500000US131210076041,1.31E+11,Block Group 1 Census Tract 76.04 Fulton County Georgia,1703,592,409,91,52,39,25,14,9,83,1111,715,163,52,111,78,33,144,89
1500000US131210077031,1.31E+11,Block Group 1 Census Tract 77.03 Fulton County Georgia,557,245,87,125,125,0,0,0,0,33,312,110,121,121,0,0,0,26,55
1500000US131210077032,1.31E+11,Block Group 2 Census Tract 77.03 Fulton County Georgia,1170,541,177,205,180,25,8,17,59,100,629,255,168,168,0,0,0,70,136
1500000US131210077033,1.31E+11,Block Group 3 Census Tract 77.03 Fulton County Georgia,1254,405,216,161,153,8,0,8,7,21,849,361,248,148,100,51,49,143,97
1500000US131210077041,1.31E+11,Block Group 1 Census Tract 77.04 Fulton County Georgia,621,153,55,79,79,0,0,0,0,19,468,218,180,80,100,100,0,37,33
1500000US131210077042,1.31E+11,Block Group 2 Census Tract 77.04 Fulton County Georgia,1795,779,454,233,201,32,0,32,18,74,1016,579,288,217,71,71,0,17,132
1500000US131210077043,1.31E+11,Block Group 3 Census Tract 77.04 Fulton County Georgia,2055,794,547,155,155,0,0,0,9,83,1261,634,253,151,102,85,17,127,247
1500000US131210077051,1.31E+11,Block Group 1 Census Tract 77.05 Fulton County Georgia,1801,727,542,146,137,9,9,0,0,39,1074,704,187,132,55,55,0,36,147
1500000US131210077052,1.31E+11,Block Group 2 Census Tract 77.05 Fulton County Georgia,2002,817,383,239,169,70,23,47,52,143,1185,376,289,156,133,78,55,301,219
1500000US131210077061,1.31E+11,Block Group 1 Census Tract 77.06 Fulton County Georgia,2232,899,591,207,173,34,32,2,25,76,1333,684,227,177,50,50,0,87,335
1500000US131210077062,1.31E+11,Block Group 2 Census Tract 77.06 Fulton County Georgia,1685,603,277,167,127,40,27,13,61,98,1082,516,148,128,20,0,20,106,312
1500000US131210077063,1.31E+11,Block Group 3 Census Tract 77.06 Fulton County Georgia,3318,1562,942,464,340,124,0,124,0,156,1756,964,532,343,189,123,66,14,246
1500000US131210078021,1.31E+11,Block Group 1 Census Tract 78.02 Fulton County Georgia,3396,1651,1140,338,316,22,12,10,0,173,1745,1006,365,306,59,51,8,147,227
1500000US131210078022,1.31E+11,Block Group 2 Census Tract 78.02 Fulton County Georgia,2161,1033,586,310,288,22,0,22,0,137,1128,514,335,273,62,62,0,56,223
1500000US131210078023,1.31E+11,Block Group 3 Census Tract 78.02 Fulton County Georgia,844,420,130,97,97,0,0,0,10,183,424,256,141,98,43,43,0,12,15
1500000US131210078024,1.31E+11,Block Group 4 Census Tract 78.02 Fulton County Georgia,1371,641,213,243,243,0,0,0,24,161,730,197,256,246,10,10,0,57,220
1500000US131210078051,1.31E+11,Block Group 1 Census Tract 78.05 Fulton County Georgia,1321,784,414,190,102,88,8,80,16,164,537,265,150,99,51,0,51,68,54
1500000US131210078052,1.31E+11,Block Group 2 Census Tract 78.05 Fulton County Georgia,1575,701,317,200,140,60,15,45,17,167,874,319,203,134,69,43,26,159,193
1500000US131210078061,1.31E+11,Block Group 1 Census Tract 78.06 Fulton County Georgia,1210,611,388,112,112,0,0,0,21,90,599,287,136,117,19,0,19,61,115
1500000US131210078062,1.31E+11,Block Group 2 Census Tract 78.06 Fulton County Georgia,2855,784,550,114,114,0,0,0,18,102,2071,1258,202,111,91,77,14,183,428
1500000US131210078063,1.31E+11,Block Group 3 Census Tract 78.06 Fulton County Georgia,944,535,109,249,97,152,60,92,21,156,409,66,156,101,55,13,42,69,118
