GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - English only,Estimate; Total: - Spanish:,Estimate; Total: - Spanish: - Limited English speaking household,Estimate; Total: - Spanish: - Not a limited English speaking household,Estimate; Total: - Other Indo-European languages:,Estimate; Total: - Other Indo-European languages: - Limited English speaking household,Estimate; Total: - Other Indo-European languages: - Not a limited English speaking household,Estimate; Total: - Asian and Pacific Island languages:,Estimate; Total: - Asian and Pacific Island languages: - Limited English speaking household,Estimate; Total: - Asian and Pacific Island languages: - Not a limited English speaking household,Estimate; Total: - Other languages:,Estimate; Total: - Other languages: - Limited English speaking household,Estimate; Total: - Other languages: - Not a limited English speaking household
1500000US131210083012,1.31E+11,Block Group 2 Census Tract 83.01 Fulton County Georgia,275,264,0,0,0,11,0,11,0,0,0,0,0,0
1500000US131210083021,1.31E+11,Block Group 1 Census Tract 83.02 Fulton County Georgia,258,206,31,0,31,16,0,16,5,0,5,0,0,0
1500000US131210083022,1.31E+11,Block Group 2 Census Tract 83.02 Fulton County Georgia,366,355,11,0,11,0,0,0,0,0,0,0,0,0
1500000US131210084001,1.31E+11,Block Group 1 Census Tract 84 Fulton County Georgia,452,441,11,0,11,0,0,0,0,0,0,0,0,0
1500000US131210084002,1.31E+11,Block Group 2 Census Tract 84 Fulton County Georgia,399,390,0,0,0,9,0,9,0,0,0,0,0,0
1500000US131210084003,1.31E+11,Block Group 3 Census Tract 84 Fulton County Georgia,403,385,0,0,0,18,0,18,0,0,0,0,0,0
1500000US131210085001,1.31E+11,Block Group 1 Census Tract 85 Fulton County Georgia,163,153,10,0,10,0,0,0,0,0,0,0,0,0
1500000US131210085002,1.31E+11,Block Group 2 Census Tract 85 Fulton County Georgia,403,403,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210085003,1.31E+11,Block Group 3 Census Tract 85 Fulton County Georgia,497,466,4,0,4,0,0,0,0,0,0,27,0,27
1500000US131210086011,1.31E+11,Block Group 1 Census Tract 86.01 Fulton County Georgia,537,537,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210086012,1.31E+11,Block Group 2 Census Tract 86.01 Fulton County Georgia,266,248,18,0,18,0,0,0,0,0,0,0,0,0
1500000US131210086013,1.31E+11,Block Group 3 Census Tract 86.01 Fulton County Georgia,535,526,9,0,9,0,0,0,0,0,0,0,0,0
1500000US131210086014,1.31E+11,Block Group 4 Census Tract 86.01 Fulton County Georgia,240,240,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210086021,1.31E+11,Block Group 1 Census Tract 86.02 Fulton County Georgia,373,371,0,0,0,2,0,2,0,0,0,0,0,0
1500000US131210086022,1.31E+11,Block Group 2 Census Tract 86.02 Fulton County Georgia,80,76,0,0,0,0,0,0,4,0,4,0,0,0
1500000US131210087001,1.31E+11,Block Group 1 Census Tract 87 Fulton County Georgia,413,386,8,0,8,19,0,19,0,0,0,0,0,0
1500000US131210087002,1.31E+11,Block Group 2 Census Tract 87 Fulton County Georgia,274,274,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210087003,1.31E+11,Block Group 3 Census Tract 87 Fulton County Georgia,423,410,0,0,0,13,0,13,0,0,0,0,0,0
1500000US131210087004,1.31E+11,Block Group 4 Census Tract 87 Fulton County Georgia,822,764,34,0,34,24,0,24,0,0,0,0,0,0
1500000US131210088001,1.31E+11,Block Group 1 Census Tract 88 Fulton County Georgia,1275,1142,109,0,109,0,0,0,15,0,15,9,0,9
1500000US131210088002,1.31E+11,Block Group 2 Census Tract 88 Fulton County Georgia,742,639,62,30,32,41,0,41,0,0,0,0,0,0
1500000US131210089021,1.31E+11,Block Group 1 Census Tract 89.02 Fulton County Georgia,1123,1002,0,0,0,42,0,42,25,0,25,54,54,0
1500000US131210089022,1.31E+11,Block Group 2 Census Tract 89.02 Fulton County Georgia,382,208,55,0,55,18,0,18,101,66,35,0,0,0
1500000US131210089023,1.31E+11,Block Group 3 Census Tract 89.02 Fulton County Georgia,538,461,27,0,27,17,0,17,17,0,17,16,0,16
1500000US131210089024,1.31E+11,Block Group 4 Census Tract 89.02 Fulton County Georgia,1511,1160,107,26,81,80,0,80,94,60,34,70,0,70
1500000US131210089031,1.31E+11,Block Group 1 Census Tract 89.03 Fulton County Georgia,650,398,212,146,66,5,0,5,35,0,35,0,0,0
1500000US131210089041,1.31E+11,Block Group 1 Census Tract 89.04 Fulton County Georgia,649,570,31,0,31,36,0,36,12,0,12,0,0,0
1500000US131210089042,1.31E+11,Block Group 2 Census Tract 89.04 Fulton County Georgia,816,715,46,16,30,22,0,22,33,12,21,0,0,0
1500000US131210089043,1.31E+11,Block Group 3 Census Tract 89.04 Fulton County Georgia,884,838,21,0,21,15,0,15,10,0,10,0,0,0
1500000US131210090001,1.31E+11,Block Group 1 Census Tract 90 Fulton County Georgia,457,379,31,0,31,47,0,47,0,0,0,0,0,0
1500000US131210090002,1.31E+11,Block Group 2 Census Tract 90 Fulton County Georgia,501,494,7,0,7,0,0,0,0,0,0,0,0,0
1500000US131210090003,1.31E+11,Block Group 3 Census Tract 90 Fulton County Georgia,884,722,57,0,57,46,0,46,41,10,31,18,0,18
1500000US131210091011,1.31E+11,Block Group 1 Census Tract 91.01 Fulton County Georgia,1004,932,25,0,25,47,17,30,0,0,0,0,0,0
1500000US131210091012,1.31E+11,Block Group 2 Census Tract 91.01 Fulton County Georgia,894,799,31,0,31,30,0,30,17,0,17,17,0,17
1500000US131210091013,1.31E+11,Block Group 3 Census Tract 91.01 Fulton County Georgia,327,264,0,0,0,43,0,43,20,0,20,0,0,0
1500000US131210091014,1.31E+11,Block Group 4 Census Tract 91.01 Fulton County Georgia,543,434,36,0,36,30,0,30,43,0,43,0,0,0
1500000US131210091021,1.31E+11,Block Group 1 Census Tract 91.02 Fulton County Georgia,157,134,11,0,11,0,0,0,12,0,12,0,0,0
1500000US131210091022,1.31E+11,Block Group 2 Census Tract 91.02 Fulton County Georgia,528,384,40,22,18,0,0,0,88,0,88,16,0,16
1500000US131210091023,1.31E+11,Block Group 3 Census Tract 91.02 Fulton County Georgia,1219,941,59,0,59,199,50,149,20,20,0,0,0,0
1500000US131210092001,1.31E+11,Block Group 1 Census Tract 92 Fulton County Georgia,1418,1264,0,0,0,75,62,13,56,0,56,23,0,23
1500000US131210092002,1.31E+11,Block Group 2 Census Tract 92 Fulton County Georgia,854,519,224,73,151,98,0,98,13,0,13,0,0,0
1500000US131210092003,1.31E+11,Block Group 3 Census Tract 92 Fulton County Georgia,1157,913,125,29,96,78,50,28,41,0,41,0,0,0
1500000US131210093001,1.31E+11,Block Group 1 Census Tract 93 Fulton County Georgia,511,511,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210093002,1.31E+11,Block Group 2 Census Tract 93 Fulton County Georgia,746,661,67,0,67,18,0,18,0,0,0,0,0,0
1500000US131210093003,1.31E+11,Block Group 3 Census Tract 93 Fulton County Georgia,598,519,53,0,53,26,0,26,0,0,0,0,0,0
1500000US131210093004,1.31E+11,Block Group 4 Census Tract 93 Fulton County Georgia,405,365,11,0,11,29,19,10,0,0,0,0,0,0
1500000US131210094021,1.31E+11,Block Group 1 Census Tract 94.02 Fulton County Georgia,1478,1125,114,8,106,98,8,90,61,0,61,80,8,72
1500000US131210094022,1.31E+11,Block Group 2 Census Tract 94.02 Fulton County Georgia,885,460,343,207,136,58,0,58,24,0,24,0,0,0
1500000US131210094031,1.31E+11,Block Group 1 Census Tract 94.03 Fulton County Georgia,1300,740,205,38,167,171,0,171,162,119,43,22,0,22
1500000US131210094032,1.31E+11,Block Group 2 Census Tract 94.03 Fulton County Georgia,846,726,18,0,18,10,0,10,92,0,92,0,0,0
1500000US131210094033,1.31E+11,Block Group 3 Census Tract 94.03 Fulton County Georgia,708,537,93,9,84,28,28,0,50,6,44,0,0,0
1500000US131210094041,1.31E+11,Block Group 1 Census Tract 94.04 Fulton County Georgia,1190,921,198,0,198,21,0,21,39,20,19,11,0,11
1500000US131210094042,1.31E+11,Block Group 2 Census Tract 94.04 Fulton County Georgia,1003,898,39,0,39,55,0,55,11,11,0,0,0,0
1500000US131210094043,1.31E+11,Block Group 3 Census Tract 94.04 Fulton County Georgia,128,103,25,0,25,0,0,0,0,0,0,0,0,0
1500000US131210095011,1.31E+11,Block Group 1 Census Tract 95.01 Fulton County Georgia,245,245,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210095012,1.31E+11,Block Group 2 Census Tract 95.01 Fulton County Georgia,939,841,38,0,38,34,0,34,26,14,12,0,0,0
1500000US131210095013,1.31E+11,Block Group 3 Census Tract 95.01 Fulton County Georgia,494,425,57,0,57,12,0,12,0,0,0,0,0,0
1500000US131210095021,1.31E+11,Block Group 1 Census Tract 95.02 Fulton County Georgia,306,292,0,0,0,14,0,14,0,0,0,0,0,0
1500000US131210095022,1.31E+11,Block Group 2 Census Tract 95.02 Fulton County Georgia,168,146,0,0,0,22,22,0,0,0,0,0,0,0
1500000US131210095023,1.31E+11,Block Group 3 Census Tract 95.02 Fulton County Georgia,567,534,19,0,19,0,0,0,0,0,0,14,0,14
1500000US131210095024,1.31E+11,Block Group 4 Census Tract 95.02 Fulton County Georgia,709,649,15,0,15,29,0,29,16,0,16,0,0,0
1500000US131210096011,1.31E+11,Block Group 1 Census Tract 96.01 Fulton County Georgia,566,505,11,0,11,15,0,15,12,0,12,23,0,23
1500000US131210096012,1.31E+11,Block Group 2 Census Tract 96.01 Fulton County Georgia,764,672,30,0,30,32,0,32,30,0,30,0,0,0
1500000US131210096021,1.31E+11,Block Group 1 Census Tract 96.02 Fulton County Georgia,946,899,32,0,32,15,0,15,0,0,0,0,0,0
1500000US131210096022,1.31E+11,Block Group 2 Census Tract 96.02 Fulton County Georgia,1218,1015,43,0,43,124,32,92,16,0,16,20,0,20
1500000US131210096023,1.31E+11,Block Group 3 Census Tract 96.02 Fulton County Georgia,524,500,13,13,0,11,0,11,0,0,0,0,0,0
1500000US131210096031,1.31E+11,Block Group 1 Census Tract 96.03 Fulton County Georgia,890,813,0,0,0,77,14,63,0,0,0,0,0,0
1500000US131210096032,1.31E+11,Block Group 2 Census Tract 96.03 Fulton County Georgia,638,579,39,0,39,9,0,9,11,0,11,0,0,0
1500000US131210096033,1.31E+11,Block Group 3 Census Tract 96.03 Fulton County Georgia,618,464,62,27,35,30,0,30,33,0,33,29,0,29
1500000US131210097001,1.31E+11,Block Group 1 Census Tract 97 Fulton County Georgia,427,368,46,0,46,0,0,0,13,0,13,0,0,0
1500000US131210097002,1.31E+11,Block Group 2 Census Tract 97 Fulton County Georgia,363,330,17,0,17,16,0,16,0,0,0,0,0,0
1500000US131210097003,1.31E+11,Block Group 3 Census Tract 97 Fulton County Georgia,681,570,31,0,31,34,0,34,35,0,35,11,0,11
1500000US131210098011,1.31E+11,Block Group 1 Census Tract 98.01 Fulton County Georgia,862,735,0,0,0,85,27,58,42,0,42,0,0,0
1500000US131210098012,1.31E+11,Block Group 2 Census Tract 98.01 Fulton County Georgia,495,446,0,0,0,43,33,10,6,0,6,0,0,0
1500000US131210098013,1.31E+11,Block Group 3 Census Tract 98.01 Fulton County Georgia,425,398,14,0,14,0,0,0,0,0,0,13,0,13
1500000US131210098021,1.31E+11,Block Group 1 Census Tract 98.02 Fulton County Georgia,660,560,41,0,41,9,0,9,50,0,50,0,0,0
1500000US131210098022,1.31E+11,Block Group 2 Census Tract 98.02 Fulton County Georgia,1274,1106,0,0,0,105,0,105,63,25,38,0,0,0
1500000US131210099001,1.31E+11,Block Group 1 Census Tract 99 Fulton County Georgia,943,809,46,13,33,28,0,28,60,48,12,0,0,0
1500000US131210099002,1.31E+11,Block Group 2 Census Tract 99 Fulton County Georgia,437,386,0,0,0,43,0,43,8,0,8,0,0,0
1500000US131210099003,1.31E+11,Block Group 3 Census Tract 99 Fulton County Georgia,402,373,0,0,0,29,0,29,0,0,0,0,0,0
1500000US131210099004,1.31E+11,Block Group 4 Census Tract 99 Fulton County Georgia,190,168,0,0,0,22,0,22,0,0,0,0,0,0
1500000US131210100011,1.31E+11,Block Group 1 Census Tract 100.01 Fulton County Georgia,797,620,12,12,0,70,0,70,95,33,62,0,0,0
1500000US131210100012,1.31E+11,Block Group 2 Census Tract 100.01 Fulton County Georgia,426,388,0,0,0,15,0,15,23,0,23,0,0,0
1500000US131210100013,1.31E+11,Block Group 3 Census Tract 100.01 Fulton County Georgia,206,206,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210100014,1.31E+11,Block Group 4 Census Tract 100.01 Fulton County Georgia,789,588,23,0,23,131,0,131,47,47,0,0,0,0
1500000US131210100021,1.31E+11,Block Group 1 Census Tract 100.02 Fulton County Georgia,554,469,16,0,16,58,0,58,0,0,0,11,0,11
1500000US131210100022,1.31E+11,Block Group 2 Census Tract 100.02 Fulton County Georgia,684,608,26,0,26,30,0,30,20,0,20,0,0,0
1500000US131210100023,1.31E+11,Block Group 3 Census Tract 100.02 Fulton County Georgia,1859,1462,141,0,141,117,0,117,69,24,45,70,0,70
1500000US131210101061,1.31E+11,Block Group 1 Census Tract 101.06 Fulton County Georgia,837,752,42,0,42,33,0,33,10,0,10,0,0,0
1500000US131210101062,1.31E+11,Block Group 2 Census Tract 101.06 Fulton County Georgia,475,397,35,0,35,27,0,27,16,0,16,0,0,0
1500000US131210101063,1.31E+11,Block Group 3 Census Tract 101.06 Fulton County Georgia,400,340,32,15,17,19,0,19,9,0,9,0,0,0
1500000US131210101071,1.31E+11,Block Group 1 Census Tract 101.07 Fulton County Georgia,310,253,0,0,0,37,0,37,20,10,10,0,0,0
1500000US131210101072,1.31E+11,Block Group 2 Census Tract 101.07 Fulton County Georgia,375,366,9,0,9,0,0,0,0,0,0,0,0,0
1500000US131210101081,1.31E+11,Block Group 1 Census Tract 101.08 Fulton County Georgia,401,332,10,0,10,19,0,19,19,7,12,21,0,21
1500000US131210101082,1.31E+11,Block Group 2 Census Tract 101.08 Fulton County Georgia,963,776,66,0,66,57,0,57,54,0,54,10,0,10
1500000US131210101101,1.31E+11,Block Group 1 Census Tract 101.10 Fulton County Georgia,1345,1054,5,0,5,184,0,184,71,0,71,31,0,31
1500000US131210101102,1.31E+11,Block Group 2 Census Tract 101.10 Fulton County Georgia,572,381,44,14,30,97,0,97,50,13,37,0,0,0
1500000US131210101103,1.31E+11,Block Group 3 Census Tract 101.10 Fulton County Georgia,699,524,88,88,0,87,9,78,0,0,0,0,0,0
1500000US131210101131,1.31E+11,Block Group 1 Census Tract 101.13 Fulton County Georgia,870,747,21,13,8,50,0,50,26,26,0,26,0,26
1500000US131210101132,1.31E+11,Block Group 2 Census Tract 101.13 Fulton County Georgia,1158,464,510,210,300,71,16,55,0,0,0,113,62,51
1500000US131210101133,1.31E+11,Block Group 3 Census Tract 101.13 Fulton County Georgia,735,496,139,0,139,0,0,0,50,45,5,50,0,50
1500000US131210101141,1.31E+11,Block Group 1 Census Tract 101.14 Fulton County Georgia,743,543,36,16,20,118,0,118,46,19,27,0,0,0
1500000US131210101142,1.31E+11,Block Group 2 Census Tract 101.14 Fulton County Georgia,1117,669,405,153,252,43,0,43,0,0,0,0,0,0
1500000US131210101143,1.31E+11,Block Group 3 Census Tract 101.14 Fulton County Georgia,1102,899,131,43,88,24,13,11,34,0,34,14,0,14
1500000US131210101151,1.31E+11,Block Group 1 Census Tract 101.15 Fulton County Georgia,944,779,18,0,18,115,30,85,22,0,22,10,0,10
1500000US131210101171,1.31E+11,Block Group 1 Census Tract 101.17 Fulton County Georgia,1214,876,77,34,43,139,55,84,52,22,30,70,0,70
1500000US131210101172,1.31E+11,Block Group 2 Census Tract 101.17 Fulton County Georgia,363,325,6,0,6,15,0,15,6,0,6,11,0,11
1500000US131210101181,1.31E+11,Block Group 1 Census Tract 101.18 Fulton County Georgia,1056,768,161,67,94,87,0,87,13,0,13,27,0,27
1500000US131210101182,1.31E+11,Block Group 2 Census Tract 101.18 Fulton County Georgia,411,276,78,0,78,15,15,0,0,0,0,42,42,0
1500000US131210101183,1.31E+11,Block Group 3 Census Tract 101.18 Fulton County Georgia,677,418,13,13,0,29,29,0,94,13,81,123,45,78
1500000US131210101191,1.31E+11,Block Group 1 Census Tract 101.19 Fulton County Georgia,718,453,106,53,53,133,15,118,0,0,0,26,26,0
1500000US131210101192,1.31E+11,Block Group 2 Census Tract 101.19 Fulton County Georgia,746,565,62,0,62,103,70,33,0,0,0,16,0,16
1500000US131210101193,1.31E+11,Block Group 3 Census Tract 101.19 Fulton County Georgia,607,511,13,0,13,38,38,0,11,11,0,34,19,15
1500000US131210101201,1.31E+11,Block Group 1 Census Tract 101.20 Fulton County Georgia,1128,850,75,25,50,117,0,117,15,0,15,71,0,71
1500000US131210101211,1.31E+11,Block Group 1 Census Tract 101.21 Fulton County Georgia,1281,1144,26,0,26,60,16,44,29,3,26,22,22,0
1500000US131210101221,1.31E+11,Block Group 1 Census Tract 101.22 Fulton County Georgia,818,530,28,0,28,162,0,162,98,9,89,0,0,0
1500000US131210101222,1.31E+11,Block Group 2 Census Tract 101.22 Fulton County Georgia,652,480,18,0,18,97,0,97,57,0,57,0,0,0
1500000US131210101223,1.31E+11,Block Group 3 Census Tract 101.22 Fulton County Georgia,1226,527,101,15,86,208,0,208,370,29,341,20,0,20
1500000US131210101231,1.31E+11,Block Group 1 Census Tract 101.23 Fulton County Georgia,1130,734,270,157,113,62,0,62,45,0,45,19,0,19
1500000US131210101232,1.31E+11,Block Group 2 Census Tract 101.23 Fulton County Georgia,444,316,31,0,31,67,6,61,30,0,30,0,0,0
1500000US131210101233,1.31E+11,Block Group 3 Census Tract 101.23 Fulton County Georgia,365,265,72,0,72,13,0,13,6,6,0,9,0,9
1500000US131210102041,1.31E+11,Block Group 1 Census Tract 102.04 Fulton County Georgia,384,344,7,0,7,33,24,9,0,0,0,0,0,0
1500000US131210102042,1.31E+11,Block Group 2 Census Tract 102.04 Fulton County Georgia,760,644,25,0,25,57,0,57,26,0,26,8,0,8
1500000US131210102043,1.31E+11,Block Group 3 Census Tract 102.04 Fulton County Georgia,438,387,29,12,17,13,0,13,0,0,0,9,0,9
1500000US131210102044,1.31E+11,Block Group 4 Census Tract 102.04 Fulton County Georgia,242,228,14,0,14,0,0,0,0,0,0,0,0,0
1500000US131210102051,1.31E+11,Block Group 1 Census Tract 102.05 Fulton County Georgia,379,358,0,0,0,0,0,0,21,0,21,0,0,0
1500000US131210102052,1.31E+11,Block Group 2 Census Tract 102.05 Fulton County Georgia,435,368,0,0,0,54,17,37,13,13,0,0,0,0
1500000US131210102053,1.31E+11,Block Group 3 Census Tract 102.05 Fulton County Georgia,700,621,10,10,0,52,0,52,17,0,17,0,0,0
1500000US131210102054,1.31E+11,Block Group 4 Census Tract 102.05 Fulton County Georgia,613,569,0,0,0,44,28,16,0,0,0,0,0,0
1500000US131210102061,1.31E+11,Block Group 1 Census Tract 102.06 Fulton County Georgia,894,815,42,0,42,22,0,22,7,0,7,8,0,8
1500000US131210102062,1.31E+11,Block Group 2 Census Tract 102.06 Fulton County Georgia,679,629,26,0,26,0,0,0,24,0,24,0,0,0
1500000US131210102063,1.31E+11,Block Group 3 Census Tract 102.06 Fulton County Georgia,441,379,19,0,19,12,0,12,31,21,10,0,0,0
1500000US131210102081,1.31E+11,Block Group 1 Census Tract 102.08 Fulton County Georgia,761,587,27,0,27,62,0,62,85,0,85,0,0,0
1500000US131210102082,1.31E+11,Block Group 2 Census Tract 102.08 Fulton County Georgia,216,161,27,0,27,28,14,14,0,0,0,0,0,0
1500000US131210102083,1.31E+11,Block Group 3 Census Tract 102.08 Fulton County Georgia,1140,833,83,0,83,165,84,81,59,59,0,0,0,0
1500000US131210102091,1.31E+11,Block Group 1 Census Tract 102.09 Fulton County Georgia,618,502,42,19,23,43,0,43,14,0,14,17,0,17
1500000US131210102092,1.31E+11,Block Group 2 Census Tract 102.09 Fulton County Georgia,397,365,14,0,14,18,0,18,0,0,0,0,0,0
1500000US131210102093,1.31E+11,Block Group 3 Census Tract 102.09 Fulton County Georgia,1780,1465,149,19,130,113,30,83,27,0,27,26,0,26
1500000US131210102101,1.31E+11,Block Group 1 Census Tract 102.10 Fulton County Georgia,768,574,81,22,59,18,0,18,23,0,23,72,0,72
1500000US131210102102,1.31E+11,Block Group 2 Census Tract 102.10 Fulton County Georgia,906,740,14,0,14,130,14,116,22,22,0,0,0,0
1500000US131210102103,1.31E+11,Block Group 3 Census Tract 102.10 Fulton County Georgia,754,601,0,0,0,82,26,56,53,0,53,18,0,18
1500000US131210102111,1.31E+11,Block Group 1 Census Tract 102.11 Fulton County Georgia,396,335,13,0,13,48,0,48,0,0,0,0,0,0
1500000US131210102112,1.31E+11,Block Group 2 Census Tract 102.11 Fulton County Georgia,803,612,113,28,85,59,0,59,19,9,10,0,0,0
1500000US131210102121,1.31E+11,Block Group 1 Census Tract 102.12 Fulton County Georgia,829,354,337,237,100,102,78,24,36,0,36,0,0,0
1500000US131210102122,1.31E+11,Block Group 2 Census Tract 102.12 Fulton County Georgia,275,241,20,20,0,7,0,7,7,0,7,0,0,0
1500000US131210102123,1.31E+11,Block Group 3 Census Tract 102.12 Fulton County Georgia,791,644,66,0,66,34,0,34,38,0,38,9,0,9
1500000US131210103011,1.31E+11,Block Group 1 Census Tract 103.01 Fulton County Georgia,3221,2970,56,0,56,145,10,135,0,0,0,50,26,24
1500000US131210103012,1.31E+11,Block Group 2 Census Tract 103.01 Fulton County Georgia,2194,2041,106,9,97,15,0,15,0,0,0,32,0,32
1500000US131210103031,1.31E+11,Block Group 1 Census Tract 103.03 Fulton County Georgia,1173,1077,63,0,63,0,0,0,0,0,0,33,0,33
1500000US131210103032,1.31E+11,Block Group 2 Census Tract 103.03 Fulton County Georgia,2369,2149,120,0,120,22,0,22,0,0,0,78,31,47
1500000US131210103041,1.31E+11,Block Group 1 Census Tract 103.04 Fulton County Georgia,1600,1392,138,0,138,14,0,14,30,0,30,26,0,26
1500000US131210103042,1.31E+11,Block Group 2 Census Tract 103.04 Fulton County Georgia,2964,2529,197,0,197,169,0,169,0,0,0,69,0,69
1500000US131210104001,1.31E+11,Block Group 1 Census Tract 104 Fulton County Georgia,598,534,54,12,42,10,0,10,0,0,0,0,0,0
1500000US131210104002,1.31E+11,Block Group 2 Census Tract 104 Fulton County Georgia,599,510,89,62,27,0,0,0,0,0,0,0,0,0
1500000US131210104003,1.31E+11,Block Group 3 Census Tract 104 Fulton County Georgia,1073,961,103,0,103,9,0,9,0,0,0,0,0,0
1500000US131210104004,1.31E+11,Block Group 4 Census Tract 104 Fulton County Georgia,477,355,111,0,111,11,0,11,0,0,0,0,0,0
1500000US131210105071,1.31E+11,Block Group 1 Census Tract 105.07 Fulton County Georgia,945,893,0,0,0,17,0,17,9,0,9,26,0,26
1500000US131210105072,1.31E+11,Block Group 2 Census Tract 105.07 Fulton County Georgia,406,378,12,0,12,0,0,0,0,0,0,16,0,16
1500000US131210105073,1.31E+11,Block Group 3 Census Tract 105.07 Fulton County Georgia,755,700,12,12,0,5,0,5,0,0,0,38,0,38
1500000US131210105074,1.31E+11,Block Group 4 Census Tract 105.07 Fulton County Georgia,693,671,0,0,0,0,0,0,0,0,0,22,0,22
1500000US131210105081,1.31E+11,Block Group 1 Census Tract 105.08 Fulton County Georgia,1289,1193,54,0,54,34,0,34,0,0,0,8,8,0
1500000US131210105101,1.31E+11,Block Group 1 Census Tract 105.10 Fulton County Georgia,1254,1142,10,0,10,102,0,102,0,0,0,0,0,0
1500000US131210105102,1.31E+11,Block Group 2 Census Tract 105.10 Fulton County Georgia,619,459,95,0,95,0,0,0,0,0,0,65,0,65
1500000US131210105103,1.31E+11,Block Group 3 Census Tract 105.10 Fulton County Georgia,3253,2613,377,107,270,113,0,113,49,0,49,101,0,101
1500000US131210105104,1.31E+11,Block Group 4 Census Tract 105.10 Fulton County Georgia,781,781,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105111,1.31E+11,Block Group 1 Census Tract 105.11 Fulton County Georgia,890,847,0,0,0,0,0,0,0,0,0,43,0,43
1500000US131210105112,1.31E+11,Block Group 2 Census Tract 105.11 Fulton County Georgia,1566,1425,57,0,57,60,15,45,0,0,0,24,0,24
1500000US131210105113,1.31E+11,Block Group 3 Census Tract 105.11 Fulton County Georgia,153,141,12,0,12,0,0,0,0,0,0,0,0,0
1500000US131210105121,1.31E+11,Block Group 1 Census Tract 105.12 Fulton County Georgia,1053,1005,27,0,27,0,0,0,0,0,0,21,0,21
1500000US131210105122,1.31E+11,Block Group 2 Census Tract 105.12 Fulton County Georgia,468,468,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210105123,1.31E+11,Block Group 3 Census Tract 105.12 Fulton County Georgia,814,804,0,0,0,0,0,0,10,0,10,0,0,0
1500000US131210105131,1.31E+11,Block Group 1 Census Tract 105.13 Fulton County Georgia,1735,1594,121,0,121,0,0,0,0,0,0,20,20,0
1500000US131210105132,1.31E+11,Block Group 2 Census Tract 105.13 Fulton County Georgia,1084,1008,76,51,25,0,0,0,0,0,0,0,0,0
1500000US131210105133,1.31E+11,Block Group 3 Census Tract 105.13 Fulton County Georgia,1738,1532,159,49,110,0,0,0,0,0,0,47,30,17
1500000US131210105141,1.31E+11,Block Group 1 Census Tract 105.14 Fulton County Georgia,1740,1629,91,42,49,0,0,0,14,0,14,6,0,6
1500000US131210105142,1.31E+11,Block Group 2 Census Tract 105.14 Fulton County Georgia,1400,1286,28,0,28,7,0,7,55,0,55,24,0,24
1500000US131210105143,1.31E+11,Block Group 3 Census Tract 105.14 Fulton County Georgia,1085,896,110,32,78,79,0,79,0,0,0,0,0,0
1500000US131210105151,1.31E+11,Block Group 1 Census Tract 105.15 Fulton County Georgia,1821,1753,32,0,32,17,0,17,0,0,0,19,0,19
1500000US131210105161,1.31E+11,Block Group 1 Census Tract 105.16 Fulton County Georgia,898,879,19,19,0,0,0,0,0,0,0,0,0,0
1500000US131210105162,1.31E+11,Block Group 2 Census Tract 105.16 Fulton County Georgia,1293,1153,106,0,106,20,0,20,0,0,0,14,0,14
1500000US131210105163,1.31E+11,Block Group 3 Census Tract 105.16 Fulton County Georgia,529,529,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106011,1.31E+11,Block Group 1 Census Tract 106.01 Fulton County Georgia,416,366,31,0,31,19,0,19,0,0,0,0,0,0
1500000US131210106012,1.31E+11,Block Group 2 Census Tract 106.01 Fulton County Georgia,312,279,6,0,6,27,27,0,0,0,0,0,0,0
1500000US131210106013,1.31E+11,Block Group 3 Census Tract 106.01 Fulton County Georgia,255,241,7,0,7,7,0,7,0,0,0,0,0,0
1500000US131210106014,1.31E+11,Block Group 4 Census Tract 106.01 Fulton County Georgia,279,279,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106031,1.31E+11,Block Group 1 Census Tract 106.03 Fulton County Georgia,278,240,38,0,38,0,0,0,0,0,0,0,0,0
1500000US131210106032,1.31E+11,Block Group 2 Census Tract 106.03 Fulton County Georgia,789,724,28,0,28,17,3,14,0,0,0,20,0,20
1500000US131210106033,1.31E+11,Block Group 3 Census Tract 106.03 Fulton County Georgia,188,188,0,0,0,0,0,0,0,0,0,0,0,0
1500000US131210106041,1.31E+11,Block Group 1 Census Tract 106.04 Fulton County Georgia,410,315,31,0,31,24,0,24,0,0,0,40,18,22
1500000US131210106042,1.31E+11,Block Group 2 Census Tract 106.04 Fulton County Georgia,127,111,16,0,16,0,0,0,0,0,0,0,0,0
